CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio
789707433,Existing Customer,41,F,4,High School,Single,Unknown,Blue,28,4,2,2,2515.0,1313,1202.0,0.981,4370,68,0.7,0.522
798045708,Existing Customer,42,F,5,Graduate,Married,$40K - $60K,Blue,36,2,1,1,7434.0,0,7434.0,0.63,4182,76,1.171,0.0
780833058,Existing Customer,46,M,2,High School,Married,$40K - $60K,Blue,32,4,3,2,2619.0,2271,348.0,0.61,3835,60,0.818,0.867
712781883,Existing Customer,36,F,1,Uneducated,Married,Less than $40K,Blue,36,6,1,3,2611.0,537,2074.0,0.848,5121,83,0.804,0.206
710098233,Existing Customer,28,F,0,Unknown,Single,Less than $40K,Blue,13,3,2,2,2387.0,0,2387.0,0.639,4513,66,0.65,0.0
715049583,Existing Customer,60,M,1,Unknown,Married,$60K - $80K,Blue,54,5,3,3,3398.0,2341,1057.0,0.714,1169,31,0.409,0.689
719562108,Existing Customer,28,F,0,Uneducated,Single,Less than $40K,Silver,20,6,3,3,12793.0,1650,11143.0,0.783,2671,67,0.763,0.129
711842508,Existing Customer,45,M,3,Uneducated,Unknown,$80K - $120K,Blue,33,2,3,3,9303.0,1580,7723.0,0.877,7825,87,0.45,0.17
735008958,Existing Customer,42,M,5,Unknown,Married,$60K - $80K,Blue,35,6,3,2,13650.0,1253,12397.0,0.743,1703,53,0.71,0.092
746453583,Existing Customer,56,F,1,Unknown,Married,$40K - $60K,Blue,49,2,2,2,2604.0,1395,1209.0,0.528,4498,85,0.7,0.536
711318033,Existing Customer,47,M,3,Graduate,Single,$60K - $80K,Blue,36,4,2,2,2926.0,0,2926.0,0.676,1304,24,0.846,0.0
715212108,Existing Customer,41,F,2,College,Married,Less than $40K,Blue,36,5,5,1,1438.3,0,1438.3,0.686,4565,84,0.714,0.0
715583283,Existing Customer,34,F,0,Graduate,Married,Unknown,Blue,13,4,1,4,7942.0,2087,5855.0,0.754,4068,66,0.61,0.263
718201383,Existing Customer,49,M,1,College,Married,$60K - $80K,Blue,43,6,3,4,22036.0,1560,20476.0,0.555,2139,48,0.714,0.071
718208358,Existing Customer,43,M,5,Uneducated,Married,$120K +,Blue,31,4,3,4,34516.0,830,33686.0,0.54,3789,57,0.541,0.024
721012983,Existing Customer,46,M,3,Doctorate,Married,$80K - $120K,Blue,38,6,1,2,12935.0,1417,11518.0,0.738,3528,61,0.743,0.11
721252683,Existing Customer,40,M,5,Unknown,Married,$80K - $120K,Blue,33,4,2,4,34516.0,1501,33015.0,0.813,3368,64,0.641,0.043
720113433,Existing Customer,61,M,0,Unknown,Single,$60K - $80K,Blue,48,3,2,4,20803.0,1446,19357.0,0.736,2073,43,0.654,0.07
713563383,Existing Customer,50,F,3,Unknown,Single,Less than $40K,Blue,36,1,3,3,1930.0,952,978.0,0.67,3862,80,0.818,0.493
816606333,Existing Customer,57,M,2,High School,Single,$80K - $120K,Blue,52,6,3,4,32409.0,0,32409.0,0.943,4218,66,0.571,0.0
789733008,Existing Customer,39,F,2,High School,Married,Unknown,Blue,27,6,2,2,10723.0,1529,9194.0,1.426,2938,63,0.703,0.143
713484483,Existing Customer,36,F,4,Uneducated,Single,Unknown,Silver,21,3,1,2,34516.0,907,33609.0,0.572,2298,55,0.719,0.026
720000708,Existing Customer,32,F,0,Graduate,Married,Unknown,Blue,26,3,3,2,2172.0,1381,791.0,1.145,2945,69,0.408,0.636
711181608,Existing Customer,50,F,2,Graduate,Unknown,Less than $40K,Blue,40,3,2,3,1606.0,0,1606.0,0.824,4129,68,0.744,0.0
719414658,Existing Customer,52,F,0,Graduate,Single,Unknown,Blue,36,3,4,1,12366.0,0,12366.0,0.738,4880,76,0.9,0.0
772095858,Existing Customer,38,F,2,Graduate,Single,Unknown,Blue,27,4,2,3,13429.0,1246,12183.0,1.055,3929,66,0.737,0.093
716641983,Existing Customer,55,F,4,College,Single,Unknown,Blue,36,5,3,3,7790.0,753,7037.0,0.968,4835,84,0.826,0.097
771232533,Existing Customer,46,F,2,Graduate,Married,Less than $40K,Blue,33,3,3,3,2267.0,1283,984.0,0.761,4249,81,0.8,0.566
712481733,Existing Customer,55,F,2,Graduate,Married,Less than $40K,Blue,36,4,2,4,1438.3,739,699.3,0.727,4078,77,0.54,0.514
719913783,Existing Customer,40,M,3,Graduate,Single,$40K - $60K,Blue,27,2,2,3,7680.0,1589,6091.0,0.688,13617,105,0.721,0.207
714305508,Existing Customer,46,F,3,Uneducated,Married,$40K - $60K,Blue,36,6,3,2,13387.0,0,13387.0,0.746,3706,81,0.62,0.0
717582558,Existing Customer,50,M,1,Graduate,Single,$120K +,Blue,40,4,2,3,34516.0,1185,33331.0,0.725,3874,72,0.714,0.034
771502383,Existing Customer,54,F,1,High School,Married,Less than $40K,Blue,42,3,5,4,2474.0,1539,935.0,0.649,4884,80,0.509,0.622
789319458,Existing Customer,48,M,5,Uneducated,Single,$60K - $80K,Blue,38,6,2,3,22639.0,1481,21158.0,0.703,4219,65,0.477,0.065
823554783,Existing Customer,44,F,3,College,Single,Unknown,Blue,40,2,1,3,3269.0,0,3269.0,0.797,5022,85,0.771,0.0
792345258,Existing Customer,46,F,2,Uneducated,Divorced,Unknown,Blue,40,5,2,3,20080.0,0,20080.0,0.56,4620,70,0.667,0.0
809342208,Existing Customer,26,M,0,Graduate,Single,Unknown,Blue,19,4,1,2,1438.3,0,1438.3,0.472,2005,47,0.469,0.0
717385083,Existing Customer,46,M,3,High School,Married,$120K +,Blue,35,2,2,3,4916.0,1122,3794.0,0.659,4813,87,0.706,0.228
788370258,Existing Customer,37,M,4,Graduate,Married,$60K - $80K,Blue,30,5,3,2,2578.0,2517,61.0,0.896,1830,64,0.524,0.976
711420258,Existing Customer,43,F,4,Unknown,Single,Less than $40K,Blue,36,5,3,2,1438.3,0,1438.3,0.705,4432,71,0.651,0.0
720072933,Existing Customer,49,F,4,Graduate,Married,Less than $40K,Blue,36,3,3,3,1438.3,666,772.3,0.675,4759,90,0.667,0.463
715463133,Existing Customer,40,M,5,High School,Single,$120K +,Blue,31,1,1,3,34516.0,1427,33089.0,0.706,3699,64,0.488,0.041
770769483,Existing Customer,35,M,2,Post-Graduate,Married,$40K - $60K,Blue,21,3,1,3,2256.0,775,1481.0,0.879,1749,33,0.435,0.344
709802208,Existing Customer,37,M,1,Graduate,Married,$40K - $60K,Blue,17,3,1,4,3350.0,0,3350.0,1.316,2849,61,0.694,0.0
710728458,Existing Customer,62,F,1,Unknown,Single,Less than $40K,Blue,36,3,3,2,7075.0,1396,5679.0,0.532,4409,75,0.531,0.197
712454958,Existing Customer,40,M,5,Graduate,Single,$60K - $80K,Blue,27,6,1,2,2742.0,1416,1326.0,0.761,1539,38,1.111,0.516
708947208,Existing Customer,36,M,2,Graduate,Single,$80K - $120K,Blue,17,4,3,1,2900.0,2029,871.0,0.846,2631,72,0.6,0.7
714454758,Existing Customer,57,F,3,Graduate,Married,Less than $40K,Blue,47,4,2,3,6347.0,1594,4753.0,0.896,1771,37,0.762,0.251
772430733,Existing Customer,42,M,2,Graduate,Married,$120K +,Blue,32,1,1,1,34516.0,1440,33076.0,0.676,7168,88,0.571,0.042
711396483,Existing Customer,40,M,2,Graduate,Single,$40K - $60K,Blue,36,3,2,3,6033.0,0,6033.0,0.834,4505,74,0.721,0.0
713285058,Existing Customer,46,F,3,Doctorate,Single,Less than $40K,Blue,34,4,3,4,2258.0,1600,658.0,0.607,4275,76,0.551,0.709
712500933,Existing Customer,48,F,4,Graduate,Single,Unknown,Blue,40,4,4,4,11692.0,648,11044.0,1.265,2997,56,0.867,0.055
817960533,Existing Customer,41,M,4,Unknown,Married,$60K - $80K,Blue,36,5,3,2,1734.0,857,877.0,0.752,4741,84,0.714,0.494
803197833,Existing Customer,49,F,1,Post-Graduate,Divorced,$40K - $60K,Blue,44,6,5,2,2597.0,1871,726.0,0.899,3637,69,0.725,0.72
712707408,Existing Customer,43,F,2,Unknown,Married,Less than $40K,Blue,33,4,2,2,5152.0,1713,3439.0,0.746,3919,57,1.036,0.332
714443883,Existing Customer,57,F,3,Graduate,Married,Less than $40K,Blue,49,4,2,1,1781.0,0,1781.0,0.57,4593,81,0.8,0.0
747885858,Existing Customer,39,F,2,Graduate,Single,Less than $40K,Blue,31,5,3,3,8325.0,2048,6277.0,0.92,14571,91,0.655,0.246
821296083,Existing Customer,34,F,1,College,Married,Less than $40K,Blue,30,3,3,3,2617.0,1010,1607.0,0.659,2003,47,0.679,0.386
710260983,Existing Customer,51,F,4,Graduate,Divorced,Less than $40K,Blue,36,2,3,2,2984.0,2512,472.0,0.861,8296,91,0.685,0.842
779219208,Existing Customer,38,F,2,High School,Single,Less than $40K,Blue,28,5,1,3,1744.0,0,1744.0,0.702,4811,86,0.686,0.0
714554808,Existing Customer,51,F,1,Graduate,Married,Less than $40K,Blue,40,3,3,0,2774.0,1362,1412.0,0.866,4802,91,0.685,0.491
714245358,Existing Customer,47,F,3,Graduate,Divorced,Less than $40K,Blue,36,3,3,2,2182.0,1566,616.0,0.574,3935,77,0.711,0.718
778659108,Existing Customer,51,F,2,High School,Single,Unknown,Blue,31,6,2,1,4789.0,2203,2586.0,0.847,4718,81,0.976,0.46
720258183,Existing Customer,39,F,4,Graduate,Single,$40K - $60K,Blue,25,2,3,3,3394.0,2517,877.0,0.689,5421,75,0.829,0.742
711410958,Existing Customer,40,M,3,High School,Married,$60K - $80K,Blue,28,2,2,3,13452.0,2517,10935.0,0.781,7582,69,0.917,0.187
718433508,Existing Customer,40,F,3,Uneducated,Unknown,Less than $40K,Blue,30,2,5,2,2481.0,2119,362.0,0.801,8097,88,0.63,0.854
720406233,Existing Customer,35,F,2,Graduate,Married,Less than $40K,Blue,36,5,2,4,5546.0,1829,3717.0,0.673,1770,46,1.0,0.33
718821783,Existing Customer,53,M,1,Unknown,Married,$40K - $60K,Blue,48,4,1,3,2522.0,1704,818.0,0.988,4697,73,0.698,0.676
719900733,Existing Customer,60,M,1,High School,Married,$40K - $60K,Blue,47,3,1,3,9805.0,1007,8798.0,0.8,14641,95,0.9,0.103
712687083,Existing Customer,44,M,3,Graduate,Married,$60K - $80K,Blue,24,1,1,3,15043.0,0,15043.0,0.649,7234,83,0.694,0.0
712688433,Existing Customer,36,M,3,High School,Divorced,$120K +,Blue,36,3,2,3,3404.0,1568,1836.0,1.055,2406,65,0.857,0.461
714267858,Existing Customer,44,F,2,High School,Single,Unknown,Blue,37,6,2,1,4559.0,1680,2879.0,0.628,4934,76,0.949,0.369
755399433,Existing Customer,43,M,3,Uneducated,Married,$80K - $120K,Blue,36,6,1,2,28634.0,926,27708.0,0.622,4549,68,0.659,0.032
721350783,Existing Customer,54,M,2,High School,Married,$80K - $120K,Blue,38,6,3,4,5660.0,2006,3654.0,0.779,1569,39,0.773,0.354
708314808,Existing Customer,53,F,2,College,Married,Unknown,Blue,41,5,1,3,5659.0,1393,4266.0,0.436,1570,40,0.6,0.246
779877858,Existing Customer,53,F,2,College,Unknown,Less than $40K,Blue,37,2,3,2,2081.0,1342,739.0,1.06,4428,80,0.778,0.645
771469758,Existing Customer,55,M,3,Graduate,Single,$120K +,Blue,43,5,1,3,34516.0,0,34516.0,0.813,4131,66,0.61,0.0
709787733,Existing Customer,54,F,4,College,Single,Unknown,Blue,48,3,2,2,9723.0,1307,8416.0,0.803,4043,76,0.9,0.134
709183683,Existing Customer,31,F,0,Uneducated,Single,Less than $40K,Blue,36,4,2,0,5391.0,0,5391.0,1.075,1971,56,0.6,0.0
757044033,Existing Customer,44,M,2,Graduate,Unknown,$80K - $120K,Blue,37,3,1,3,1965.0,1021,944.0,0.516,3968,57,0.781,0.52
802666083,Existing Customer,48,F,2,Uneducated,Unknown,Less than $40K,Blue,42,3,2,2,2055.0,0,2055.0,1.064,3656,63,0.75,0.0
719916408,Existing Customer,34,M,5,Graduate,Married,$60K - $80K,Blue,27,5,2,2,2501.0,1909,592.0,0.956,1850,34,1.125,0.763
714532158,Existing Customer,55,M,1,Doctorate,Single,$60K - $80K,Blue,36,3,3,3,15221.0,1166,14055.0,0.839,3848,68,0.619,0.077
709225758,Existing Customer,48,F,3,Post-Graduate,Married,Unknown,Blue,37,2,1,3,7469.0,2474,4995.0,0.674,8213,86,0.623,0.331
716990883,Existing Customer,38,M,5,Unknown,Married,$80K - $120K,Blue,26,5,1,2,16033.0,766,15267.0,0.682,15260,115,0.855,0.048
770590758,Existing Customer,43,F,3,Graduate,Single,$40K - $60K,Blue,29,5,2,0,3378.0,1069,2309.0,0.581,1285,16,0.333,0.316
778137108,Existing Customer,43,M,4,High School,Single,$80K - $120K,Blue,37,6,1,2,30503.0,2517,27986.0,0.462,1860,47,0.306,0.083
771335358,Existing Customer,37,M,2,College,Divorced,$40K - $60K,Blue,24,3,3,4,8120.0,2098,6022.0,0.826,3161,54,0.688,0.258
779618433,Existing Customer,48,M,4,Uneducated,Single,$40K - $60K,Blue,38,6,3,2,8327.0,1551,6776.0,0.463,4428,82,0.822,0.186
718851783,Existing Customer,49,M,1,High School,Married,$80K - $120K,Silver,37,4,3,2,34516.0,2386,32130.0,0.698,3924,65,0.512,0.069
780168333,Existing Customer,39,M,4,Graduate,Married,$120K +,Blue,28,3,2,3,26548.0,1829,24719.0,0.685,3450,83,1.024,0.069
716606733,Existing Customer,33,F,1,Graduate,Single,$40K - $60K,Blue,18,2,2,3,3043.0,2054,989.0,0.735,4833,85,0.667,0.675
826148883,Existing Customer,45,M,2,Graduate,Married,$120K +,Blue,41,4,3,1,16453.0,1660,14793.0,0.629,14762,108,0.742,0.101
783393633,Existing Customer,46,M,3,Graduate,Unknown,$80K - $120K,Blue,37,6,4,3,1530.0,0,1530.0,0.635,4256,78,0.773,0.0
712514508,Existing Customer,47,M,2,Unknown,Married,$120K +,Blue,37,6,4,2,11354.0,0,11354.0,1.007,3073,49,1.227,0.0
710937783,Existing Customer,53,F,0,Uneducated,Married,$40K - $60K,Blue,40,1,3,3,2772.0,2414,358.0,0.805,5313,68,1.194,0.871
711310908,Existing Customer,53,F,4,College,Married,Less than $40K,Blue,36,4,1,3,2972.0,2160,812.0,0.956,2552,62,0.676,0.727
754564308,Existing Customer,46,F,3,Graduate,Married,$40K - $60K,Blue,39,3,3,2,2644.0,2126,518.0,0.748,3601,66,0.65,0.804
711622683,Existing Customer,48,M,4,Unknown,Single,$60K - $80K,Blue,30,4,3,3,7712.0,1387,6325.0,0.861,1597,39,0.56,0.18
788210583,Existing Customer,62,M,0,College,Married,$40K - $60K,Blue,54,3,3,4,1438.3,0,1438.3,0.795,1843,49,0.581,0.0
718200333,Existing Customer,47,F,3,Uneducated,Single,Less than $40K,Blue,41,3,3,0,2894.0,2117,777.0,0.79,7471,87,0.673,0.732
770929383,Existing Customer,41,M,2,Graduate,Single,$60K - $80K,Blue,28,2,1,1,7293.0,993,6300.0,0.507,4828,82,0.64,0.136
709920258,Existing Customer,41,F,3,Graduate,Divorced,$40K - $60K,Blue,28,1,1,3,9294.0,1764,7530.0,1.026,4531,73,0.738,0.19
718242333,Existing Customer,36,M,4,Graduate,Single,$80K - $120K,Blue,36,5,3,2,10216.0,1822,8394.0,0.778,2568,69,0.683,0.178
708620283,Existing Customer,35,M,1,Unknown,Single,$60K - $80K,Blue,25,6,3,2,6053.0,2001,4052.0,0.743,2208,59,0.595,0.331
745124658,Existing Customer,42,F,3,High School,Single,Less than $40K,Blue,35,5,2,1,2563.0,1579,984.0,0.924,4838,70,0.707,0.616
720322008,Existing Customer,35,F,2,Unknown,Married,$40K - $60K,Blue,15,4,2,1,1438.3,834,604.3,0.684,4551,82,0.64,0.58
709888383,Existing Customer,47,F,3,Graduate,Married,Less than $40K,Blue,36,3,1,2,3147.0,2453,694.0,0.744,4465,82,0.952,0.779
712263258,Existing Customer,49,F,2,Uneducated,Married,Less than $40K,Blue,38,6,3,3,2468.0,0,2468.0,1.057,3371,62,0.676,0.0
712524858,Existing Customer,34,M,1,Graduate,Single,Less than $40K,Blue,28,1,6,3,2669.0,1649,1020.0,0.63,4314,74,0.609,0.618
715506258,Existing Customer,50,M,2,High School,Married,$80K - $120K,Blue,36,6,2,1,16388.0,2001,14387.0,0.547,4477,83,0.66,0.122
788890533,Existing Customer,54,M,2,College,Married,$80K - $120K,Silver,39,4,1,4,34516.0,2305,32211.0,0.586,13756,106,0.71,0.067
789479058,Existing Customer,45,F,4,College,Divorced,$40K - $60K,Blue,37,5,3,3,1438.3,0,1438.3,0.835,4459,66,0.833,0.0
813153108,Existing Customer,49,M,4,College,Married,$80K - $120K,Blue,44,2,3,3,31091.0,966,30125.0,0.57,14565,108,0.742,0.031
770858283,Existing Customer,40,F,4,High School,Married,$40K - $60K,Blue,27,5,2,2,2822.0,2182,640.0,0.768,5371,93,0.824,0.773
816594183,Existing Customer,58,F,2,Uneducated,Married,$40K - $60K,Blue,53,6,2,3,2019.0,1380,639.0,1.158,2005,62,0.59,0.684
714347508,Existing Customer,35,M,2,Uneducated,Single,$60K - $80K,Blue,21,4,3,3,7766.0,1278,6488.0,0.806,2423,74,0.609,0.165
718396533,Existing Customer,47,M,3,College,Single,$80K - $120K,Blue,38,5,3,3,8185.0,1556,6629.0,0.806,4527,83,0.93,0.19
778357458,Existing Customer,44,F,5,Unknown,Single,Less than $40K,Blue,24,4,3,3,2003.0,1224,779.0,0.646,1756,42,0.355,0.611
709632483,Existing Customer,49,F,2,High School,Single,Less than $40K,Blue,40,3,2,2,1438.3,906,532.3,0.541,4457,84,0.714,0.63
779956608,Existing Customer,41,F,2,Post-Graduate,Married,Unknown,Blue,31,6,1,3,20758.0,0,20758.0,0.688,1555,32,0.684,0.0
711491283,Existing Customer,44,F,3,Doctorate,Married,Less than $40K,Blue,36,4,3,0,1975.0,1264,711.0,0.671,2959,63,0.8,0.64
711836733,Existing Customer,43,M,3,Graduate,Single,$120K +,Blue,31,3,3,3,1438.3,0,1438.3,0.663,1867,45,0.875,0.0
714023808,Existing Customer,42,F,2,Graduate,Married,Unknown,Blue,33,6,1,1,13770.0,2517,11253.0,0.788,1582,36,0.385,0.183
771503958,Existing Customer,49,M,2,Unknown,Single,$40K - $60K,Blue,37,5,1,3,2993.0,1265,1728.0,0.579,4089,72,0.674,0.423
708614058,Existing Customer,56,F,2,Graduate,Divorced,Less than $40K,Blue,45,4,2,4,1960.0,1690,270.0,0.63,3870,67,0.558,0.862
801366783,Existing Customer,51,F,1,College,Single,Less than $40K,Blue,45,3,3,2,4860.0,1772,3088.0,0.561,4329,80,0.86,0.365
718492908,Existing Customer,38,F,3,College,Married,Less than $40K,Blue,36,1,2,3,3297.0,1554,1743.0,0.605,4636,86,0.72,0.471
720336708,Existing Customer,53,M,3,Doctorate,Married,$40K - $60K,Blue,35,5,3,2,3789.0,1706,2083.0,1.047,1609,42,0.68,0.45
709350783,Existing Customer,63,F,0,Unknown,Single,Less than $40K,Blue,36,6,1,1,4847.0,1856,2991.0,0.61,4712,76,0.81,0.383
806641683,Existing Customer,44,M,3,Uneducated,Married,$80K - $120K,Silver,39,5,2,2,34516.0,1461,33055.0,0.646,3416,70,0.707,0.042
718183833,Existing Customer,30,F,1,Graduate,Single,Less than $40K,Blue,18,4,2,1,1438.3,0,1438.3,0.6,4322,68,0.619,0.0
789339633,Existing Customer,51,M,2,Uneducated,Divorced,$120K +,Blue,41,4,2,3,30560.0,0,30560.0,0.721,3736,55,0.719,0.0
720503508,Existing Customer,44,F,1,Uneducated,Divorced,Less than $40K,Blue,37,1,2,3,5594.0,1235,4359.0,0.549,5220,75,0.829,0.221
808964433,Existing Customer,46,F,4,Doctorate,Divorced,Less than $40K,Blue,41,4,1,1,8693.0,1378,7315.0,0.799,1594,45,0.452,0.159
716686158,Existing Customer,59,F,0,Post-Graduate,Married,Less than $40K,Blue,49,5,2,3,1479.0,601,878.0,0.607,1621,32,0.6,0.406
709662708,Existing Customer,65,M,1,High School,Married,$40K - $60K,Blue,53,3,3,3,3506.0,1604,1902.0,0.574,1953,61,0.649,0.458
719270358,Existing Customer,57,F,2,Doctorate,Divorced,$40K - $60K,Blue,48,2,2,2,4288.0,1678,2610.0,0.643,15505,113,0.687,0.391
772204758,Existing Customer,42,F,2,Post-Graduate,Unknown,Less than $40K,Blue,31,3,2,2,3809.0,1165,2644.0,0.634,2306,46,0.643,0.306
820288233,Existing Customer,26,F,0,Uneducated,Single,Less than $40K,Blue,20,4,3,4,1438.3,0,1438.3,0.764,2731,39,0.5,0.0
714389883,Existing Customer,45,M,4,Graduate,Single,$80K - $120K,Blue,36,6,3,1,8063.0,1485,6578.0,0.872,4275,77,0.833,0.184
709583133,Existing Customer,53,M,3,Uneducated,Married,$40K - $60K,Blue,40,6,3,3,3326.0,1442,1884.0,0.711,1627,54,1.077,0.434
718619883,Existing Customer,54,F,0,Uneducated,Married,Less than $40K,Blue,36,2,2,2,1494.0,706,788.0,1.674,1305,24,3.0,0.473
720522633,Existing Customer,44,M,3,College,Married,$40K - $60K,Silver,36,2,1,2,16199.0,1533,14666.0,0.855,8150,106,0.631,0.095
740852733,Existing Customer,49,M,3,High School,Married,$80K - $120K,Blue,42,4,1,2,10155.0,1805,8350.0,0.673,1685,49,0.815,0.178
715674483,Existing Customer,39,F,2,Post-Graduate,Single,Less than $40K,Blue,27,4,2,2,6205.0,2517,3688.0,0.939,1204,19,0.727,0.406
716670783,Existing Customer,52,F,3,Doctorate,Single,Unknown,Blue,36,3,2,1,24703.0,1085,23618.0,0.998,4776,63,0.575,0.044
708960858,Existing Customer,40,M,4,High School,Married,$80K - $120K,Blue,21,3,2,3,11502.0,2066,9436.0,0.889,4786,85,1.125,0.18
708136908,Existing Customer,62,F,0,Graduate,Single,Less than $40K,Blue,53,5,2,2,2616.0,801,1815.0,0.719,4655,68,0.511,0.306
711906033,Existing Customer,48,F,3,Graduate,Unknown,Less than $40K,Blue,36,4,2,2,6182.0,1131,5051.0,0.566,3546,63,0.615,0.183
712365483,Existing Customer,51,M,1,Graduate,Single,$60K - $80K,Blue,43,5,2,4,9619.0,1731,7888.0,0.712,3690,76,0.52,0.18
780383358,Existing Customer,48,M,3,Graduate,Married,$60K - $80K,Blue,38,6,1,0,5649.0,748,4901.0,1.077,4683,72,0.946,0.132
716231133,Existing Customer,40,F,4,Graduate,Married,Less than $40K,Blue,36,5,5,1,1577.0,1286,291.0,0.571,3453,52,1.08,0.815
719266158,Existing Customer,42,M,2,Graduate,Divorced,$80K - $120K,Blue,35,5,3,1,6779.0,1359,5420.0,0.737,3434,65,0.512,0.2
719020983,Existing Customer,58,M,1,Graduate,Married,$80K - $120K,Blue,42,4,3,1,12421.0,2517,9904.0,0.73,1913,49,0.69,0.203
717947508,Existing Customer,47,M,3,Uneducated,Divorced,$80K - $120K,Blue,34,5,1,3,1626.0,1013,613.0,0.826,5262,83,0.729,0.623
815299833,Existing Customer,38,F,2,Graduate,Married,Less than $40K,Blue,33,5,2,3,2228.0,1717,511.0,1.625,2334,61,0.848,0.771
715354983,Existing Customer,44,M,3,Graduate,Married,$40K - $60K,Blue,35,6,3,1,6327.0,0,6327.0,0.666,3653,77,0.674,0.0
711426033,Existing Customer,49,M,2,Graduate,Married,$80K - $120K,Blue,39,3,2,2,11332.0,946,10386.0,0.857,3806,65,0.667,0.083
828298908,Existing Customer,54,M,4,Graduate,Married,$120K +,Blue,50,4,2,0,2872.0,2035,837.0,0.613,1770,47,0.741,0.709
708747708,Existing Customer,43,M,3,Graduate,Married,$80K - $120K,Blue,33,4,1,2,3498.0,0,3498.0,1.109,2512,56,0.867,0.0
719701383,Existing Customer,44,M,4,Unknown,Married,$60K - $80K,Blue,32,4,3,3,5175.0,0,5175.0,0.72,14304,99,0.768,0.0
779562633,Existing Customer,45,M,2,Uneducated,Married,$40K - $60K,Blue,34,3,2,1,5771.0,2248,3523.0,1.791,1387,18,0.8,0.39
719264058,Existing Customer,51,F,0,Graduate,Married,Unknown,Blue,36,5,2,3,5862.0,2306,3556.0,0.807,4305,51,1.318,0.393
788780958,Existing Customer,46,M,1,Uneducated,Unknown,$40K - $60K,Blue,27,6,3,3,12781.0,1253,11528.0,0.638,1073,21,0.4,0.098
712845258,Existing Customer,41,M,2,Uneducated,Married,$80K - $120K,Gold,33,5,3,2,34516.0,1642,32874.0,0.891,4161,71,0.868,0.048
713503983,Existing Customer,55,F,3,College,Married,$40K - $60K,Blue,36,5,1,3,2240.0,1231,1009.0,0.637,3623,71,0.69,0.55
715117008,Existing Customer,39,M,5,Uneducated,Married,$40K - $60K,Blue,36,4,2,3,1438.3,0,1438.3,0.677,4596,82,0.745,0.0
718310733,Existing Customer,50,M,2,Unknown,Divorced,$80K - $120K,Blue,36,4,3,1,20614.0,0,20614.0,0.926,1922,48,0.6,0.0
718317258,Existing Customer,54,F,3,Uneducated,Single,Less than $40K,Blue,47,3,3,3,7477.0,1960,5517.0,1.008,3618,76,0.583,0.262
716559108,Existing Customer,47,F,1,High School,Single,Less than $40K,Blue,36,6,2,3,2899.0,2418,481.0,0.575,4296,68,0.838,0.834
823948308,Existing Customer,48,M,4,Post-Graduate,Unknown,$40K - $60K,Blue,44,6,2,4,6710.0,1942,4768.0,0.777,1727,37,0.85,0.289
719831958,Existing Customer,49,M,3,College,Single,$120K +,Blue,36,5,2,4,34516.0,0,34516.0,0.646,1793,44,0.833,0.0
778375458,Existing Customer,52,M,3,Graduate,Married,$80K - $120K,Blue,32,6,3,3,30820.0,1724,29096.0,0.948,3402,75,0.923,0.056
806634783,Existing Customer,38,F,2,College,Married,Less than $40K,Blue,33,1,3,2,3420.0,1405,2015.0,0.843,4267,75,0.596,0.411
716298633,Existing Customer,56,F,1,Graduate,Single,Less than $40K,Blue,47,5,2,3,2086.0,1792,294.0,0.859,5774,84,0.909,0.859
797466033,Existing Customer,32,M,1,High School,Married,$40K - $60K,Blue,26,3,2,3,2576.0,1754,822.0,1.027,2880,69,0.468,0.681
778716783,Existing Customer,50,M,2,Unknown,Married,$60K - $80K,Blue,32,1,2,1,11552.0,1970,9582.0,0.705,7180,96,0.548,0.171
753094533,Existing Customer,51,M,3,Uneducated,Married,$80K - $120K,Blue,44,3,3,3,24028.0,0,24028.0,0.496,3531,73,0.738,0.0
